SCRIP_CD,scrip_id,Scrip_Name,Issuer_Name
512018,CNIRESLTD,CNI RESEARCH LTD.,CNI Research Ltd
512020,ZSARACOM,SARASWATI COMMERCIAL (INDIA) LTD.,"Saraswati Commercial (India) Ltd.,"
512022,WINROC,WINRO COMMERCIAL (INDIA) LTD.,"Winro Commercial (India) Ltd.,"
512024,NDMETAL,N.D.METAL INDUSTRIES LTD.,N.D.Metal Industries Ltd
512025,INERTIAST,INERTIA STEEL LTD.,Inertia Steel Limited
512026,PHTRADING,PH TRADING LTD.,PH Trading Ltd.
512036,KAPILCO,KAPIL COTEX LTD.,"Kapil Cotex  Ltd.,"
512038,TCC,TCC Concept Ltd,TCC CONCEPT LIMITED
512047,ROYALIND,Royal India Corporation Limited,Royal India Corporation Limited
512048,LUHARUKA,Luharuka Media & Infra Ltd,Luharuka Media & Infra Limited
512060,SHYAM,VENTURA GUARANTY LTD.,"Ventura Guaranty Ltd.,"
512062,ZSANMCOM,SANMITRA COMMERCIAL LTD.,"Sanmitra Commercial Ltd.,"
512063,WARDHEALTH,Wardwizard Healthcare Ltd,WARDWIZARD HEALTHCARE LIMITED
512064,VISVEN,Vishvprabha Ventures Ltd,VISHVPRABHA VENTURES LIMITED
512065,MRUTR,MRUGESH TRADING LTD.,"Mrugesh Trading Ltd.,"
512068,DECNGOLD,DECCAN GOLD MINES LTD.,Deccan Gold Mines Ltd.
512070,UPL,UPL Limited,UPL Limited
512091,ANSHNCO,ANSHUNI COMMERCIALS LTD.,"Anshuni Commercials Ltd.,"
512093,CRANESSOFT,CRANES SOFTWARE INTERNATIONAL LTD.,Cranes Software International Ltd.
512097,SAICOM,Saianand Commercial Limited,Saianand Commercial Limited
512099,EY,Eyantra Ventures Ltd,EYANTRA VENTURES LIMITED
512101,TRIPR,TRIOCHEM PRODUCTS LTD.,"Triochem Products Ltd.,"
512103,NIDHGRN,NIDHI GRANITES LTD.,Nidhi Granites Limited
512115,ROSEMER,ROSE MERC.LTD.,Rose Merc.Limited
512117,TWIROST,TWIN ROSES TRADES & AGENCIES LTD.,"Twin Roses Trades & Agencies Ltd.,"
512131,SIGIND,Signet Industries Limited,Signet Industries Limited
512147,KAJALSY,KAJAL SYNTHETICS & SILK MILLS LTD.,Kajal Synthetics and Silk Mills Ltd
512149,AVANCE,AVANCE TECHNOLOGIES LTD.,Avance Technologies Ltd.
512153,MLINDLTD,M Lakhamsi Industries Ltd,M LAKHAMSI INDUSTRIES LIMITED
512157,TERRAREAL,Terraform Realstate Limited,Terraform Realstate Limited
512161,SECURKLOUD,Securekloud Technologies Ltd,SECUREKLOUD TECHNOLOGIES LIMITED
512165,ABANSENT,Abans Enterprises Ltd,ABans Enterprises Limited
512169,CAPRICORN,CAPRICORN SYSTEMS GLOBAL SOLUTIONS LTD.,Capricorn Systems Global Solutions Ltd.
512175,VAMA,VAMA INDUSTRIES LTD.,Vama Industries Limited
512179,SUNTECK,SUNTECK REALTY LTD.,Sunteck Realty Ltd
512195,BENTCOM,BENTLEY COMMERCIAL ENTERPRISES LTD.,Bentley Commercial Enterprises Ltd.
512197,SILVERO,SILVER OAK COMMERCIAL LTD.,"Silver oak Commercial Ltd.,"
512213,CLASELE,CLASSIC ELECTRICALS LTD.,"Classic Electricals Ltd.,"
512215,STEPHANOTIS,Stephanotis Finance Ltd,STEPHANOTIS FINANCE LIMITED
512217,PRISMMEDI,PRISM MEDICO AND PHARMACY LTD.,Prism Medico and Pharmacy Ltd.
512221,SPVGLOBAL,SPV Global Trading Ltd,SPV GLOBAL TRADING LIMITED
512229,VERITAS,VERITAS (INDIA) LTD.,Veritas (India) Limited
512237,JAICORPLTD,JAI CORP LTD.,Jai Corp Limited
512245,ZNIVITRD,NIVI TRADING LTD.,"Nivi Trading Ltd.,"
512247,ASHCAP,ASHIRWAD CAPITAL LTD.,"Ashirwad Capital Ltd.,"
512257,SVARTCORP,Swasti Vinayaka Art And Heritage Corporation Ltd,Swasti Vinayaka Art And Heritage Corporation Ltd
512261,BAJGLOB,BAJAJ GLOBAL LTD.,Bajaj Global Ltd
512267,MMWL,MEDIA MATRIX WORLDWIDE LTD.,Media Matrix Worldwide Ltd.
512271,TASHIND,TASHI INDIA LTD.,Tashi India Ltd.
512277,AUTOINT,AUTORIDERS INTERNATIONAL LTD.,Autoriders International Ltd
512279,NNTL,N2N Technologies Limited,N2N Technologies Limited
512291,ZSPEEDCO,SPEEDAGE COMMERCIALS LTD.,"Speedage Commercials Ltd.,"
512296,BHAGYANGR,BHAGYANAGAR INDIA LTD.,Bhagyanagar India Limited
512297,SHANTAI,Shantai Industries Ltd,Shantai Industries Limited
512301,CHMBBRW,CHAMBAL BREWERIES & DISTILLERIES LTD.,Chambal Breweries & Distilleries Li
512303,ZMANSOON,MANSOON TRADING CO.LTD.,"Mansoon Trading Co. Ltd.,"
512329,SGMART,SG Mart Ltd,SG MART LIMITED
512341,CESL,CES Limited,CES Limited
512344,ARAVALIS,ARAVALI SECURITIES & FINANCE LTD.,"Aravali Securities & Finance Ltd.,"
512345,YASTF,YASH TRADING & FINANCE LTD.,"Yash Trading & Finance Ltd.,"
512367,ZSHERAPR,SHERATON PROPERTIES & FINANCE LTD.,"Sheraton Properties & Finance Ltd.,"
512377,MAGANTR,MAGNANIMOUS TRADE & FINANCE LTD.,"Magnanimous Trade & Finance Ltd.,"
512379,CRESSAN,CRESSANDA SOLUTIONS LTD.,Cressanda Solutions Ltd.
512381,STARTECK,Starteck Finance Ltd,STARTECK FINANCE LIMITED
512393,SHARDUL,SHARDUL SECURITIES LTD.,Shardul Securities Ltd.
512399,SERA,Sera Investments & Finance India Ltd,SERA INVESTMENTS & FINANCE INDIA LIMITED
512404,BENGALS,BENGAL STEEL INDUSTRIES LTD.,"Bengal Steel Industries Ltd.,"
512408,UNIWSEC,UNIWORTH SECURITIES LTD.,Uniworth Securities Limited
512415,MERCTRD,MERCURY TRADE LINKS LTD.,"Mercury Trade Links Ltd.,"
512425,NIRAVCOM,NIRAV COMMERCIALS LTD.,"Nirav Commercials Ltd.,"
512431,WHITHAL,WHITE HALL COMMERCIAL CO.LTD.,"White Hall Commercial Co.Ltd.,"
512433,ASUTENT,ASUTOSH ENTERPRISES LTD.,Asutosh Enterprise Ltd.
512437,APOLLOFI,APOLLO FINVEST (INDIA) LTD.,"Apollo Finvest (India) Ltd.,"
512441,ENBETRD,ENBEE TRADE & FINANCE LTD.,"Enbee Trade & Finance Ltd.,"
512443,GANONPRO,Ganon Products Ltd,Ganon Products Limited
512445,DEVITRD,DEVINSU TRADING LTD.,"Devinsu Trading Ltd.,"
512453,SHRJAGP,SHRI JAGDAMBA POLYMERS LTD.,Shri Jagdamba Polymers Ltd
512455,LLOYDSME,LLOYDS METALS AND ENERGY LTD.,Lloyds Metals and Energy Limited
512461,PUNCTRD,PUNCTUAL TRADING LTD.,"Punctual Trading Ltd.,"
512463,LLOYDSENT,Lloyds Enterprises Ltd,LLOYDS ENTERPRISES LIMITED
512477,BETXIND,BETEX INDIA LTD.,"Betex India Ltd.,"
512479,VIRYA,Virya Resources Ltd,VIRYA RESOURCES LIMITED
512481,POLYTEX,POLYTEX INDIA LTD.,"Polytex India Ltd.,"
512485,DHANCOT,DHANLAXMI COTEX LTD.,"Dhanlaxmi Cotex Ltd.,"
512489,OASISEC,OASIS SECURITIES LTD.,Oasis Securities Limited
512493,GARNETINT,GARNET INTERNATIONAL LTD.,Garnet International Limited
512499,SHALPRO,SHALIMAR PRODUCTIONS LTD.,Shalimar Productions Ltd.
512505,MEENST,MEENAKSHI STEEL INDUSTRIES LTD.,"Meenakshi Steel Industries Ltd.,"
512511,VARUNME,VARUN MERCANTILE LTD.,"Varun Mercantile Ltd.,"
512519,DONEAR,DONEAR INDUSTRIES LTD.-$,Donear Industries Ltd
512527,SUPER,SUPER SALES INDIA LTD.-$,Super Sales India Ltd.
512529,SEQUENT,SEQUENT SCIENTIFIC LTD.,Sequent Scientific Limited
512531,STCINDIA,STATE TRADING CORPORATION OF INDIA LTD.,State Trading Corporation of India
512553,ZENITHEXPO,ZENITH EXPORTS LTD.,Zenith Exports Ltd.
512559,KOHINOOR,KOHINOOR FOODS LTD.,Kohinoor Foods Ltd
512565,NEELKANTH,Neelkanth Ltd-$,NEELKANTH LIMITED
512573,AVANTIFEED,AVANTI FEEDS LTD.-$,Avanti Feeds ltd.
512587,ZODJRDMKJ,ZODIAC-JRD-MKJ LTD.,Zodiac-JRD-MKJ Ltd.
512589,SITAENT,SITA ENTERPRISES LTD.,Sita Enterprises LTD.
512591,PULSRIN,PULSAR INTERNATIONAL LTD.,Pulsar International Limited
512595,MANBRO,Manbro Industries Ltd,Manbro Industries Limited
512597,KEYFINSERV,Keynote Financial Services Ltd,KEYNOTE FINANCIAL SERVICES LIMITED
512599,ADANIENT,ADANI ENTERPRISES LTD.,Adani Enterprises Ltd.
512604,HARIAEXPO,HARIA EXPORTS LTD.-$,Haria Exports Ltd.
512608,BHANDARI,BHANDARI HOSIERY EXPORTS LTD.,Bhandari Hosiery Exports Ltd.
512618,RLF,RLF LTD.,RLF Ltd.
512624,REGENTRP,Regent Enterprises Ltd,Regent Enterprises Limited
512626,ORBTEXP,ORBIT EXPORTS LTD.,Orbit Exports Ltd.
512634,SAVERA,SAVERA INDUSTRIES LTD.,Savera Industries Ltd.
513005,CHROME,Chrome Silicon Ltd-$,Chrome Silicon Limited
513023,NAVA,Nava Ltd,NAVA LIMITED
513039,ZHINUDYP,HINDUSTHAN UDYOG LTD.,Hindusthan Udyog Ltd
513043,REMIEDEL,Remi Edelstahl Tubulars Limited,Remi Edelstahl Tubulars Limited
513059,GSAUTO,G.S.AUTO INTERNATIONAL LTD.,"G.S. Auto International Ltd.,"
513063,TRANSFRE,TRANS-FREIGHT CONTAINERS LTD.,"Trans-Freight Containers Ltd.,"
513097,SBCL,SHIVALIK BIMETAL CONTROLS LTD.,"Shivalik Bimetal Controls Ltd.,"
513108,GANDHITUBE,GANDHI SPECIAL TUBES LTD.-$,"Gandhi Special Tubes Ltd.,"
513117,AMFORG,AMFORGE INDUSTRIES LTD.,"Amforge Industries Ltd.,"
513119,ABCGAS,ABC GAS (INTERNATIONAL) LTD.,ABC Gas (International) Ltd.
513121,ORICONENT,ORICON ENTERPRISES LTD.-$,Oricon Enterprises Ltd.
513149,ACROW,ACROW INDIA LTD.,"Acrow (India) Ltd.,"
513173,STLSTRINF,STEEL STRIPS INFRASTRUCTURES LTD.,Steel Strips Infrastructures Limited
513228,PENIND,PENNAR INDUSTRIES LTD.-$,"Pennar Industries Ltd.,"
513250,JYOTISTRUC,JYOTI STRUCTURES LTD.,"Jyoti Structures Ltd.,"
513252,JAYUSH,JAY USHIN LTD.,Jay Ushin Ltd.
513262,SSWL,STEEL STRIPS WHEELS LTD.-$,Steel Strips & Wheels Ltd
513269,MANINDS,MAN INDUSTRIES (INDIA) LTD.-$,Man Industries (India) Ltd
513303,MDRNSTL,MODERN STEELS LTD.-$,Modern Steels Limited
513307,SYNTHFO,SYNTHIKO FOILS LTD.,"Synthiko Foils Ltd.,"
513309,GOLKONDA,Golkonda Aluminium Extrusions Ltd-$,Golkonda Aluminium Extrusions Ltd
513335,METALFORGE,Metalyst Forgings Limited,Metalyst Forgings Limited
513337,GUJTLRM,GUJARAT TOOLROOM LTD.,Gujarat Toolroom Ltd.
513349,AJMERA,AJMERA REALTY & INFRA INDIA LTD.,Ajmera Realty & Infra India Limited
513353,COCHINM,COCHIN MINERALS & RUTILE LTD.-$,"Cochin Minerals & Rutile Ltd.,"
513361,ISWL,INDIA STEEL WORKS LTD.,India Steel Works Ltd
513369,KVFORGE,Krishanveer Forge Ltd,KRISHANVEER FORGE LIMITED
513375,CARBORUNIV,CARBORUNDUM UNIVERSAL LTD.,"Carborundum Universal Ltd.,"
513377,MMTC,MMTC LTD.,"MMTC Ltd.,"
513397,VALLABHSQ,VALLABH STEELS LTD.-$,Vallabh Steels ltd
513401,ASHIS,ASHIANA ISPAT LTD.,Ashiana Ispat Limited
513403,PMTELELIN,P.M.TELELINNKS LTD.,P.M. Telelinnks Limited
513418,SMFIL,Smiths & Founders (India) Limited,Smiths & Founders (India) Limited
513422,BLOIN,BLOOM INDUSTRIES LTD.,Bloom Industries Ltd
513430,MAITRI,Maitri Enterprises Ltd,Maitri Enterprises Limited
513436,SHAHALLOYS,SHAH ALLOYS LTD.,Shah Alloys Limited
513452,ELANGO,ELANGO INDUSTRIES LTD.,Elango Industries Ltd
513456,KANSHST,KANISHK STEEL INDUSTRIES LTD.,Kanishk Steel Industries Ltd
513460,MAHALXSE,MAHALAXMI SEAMLESS LTD.-$,Mahalaxmi Seamless Ltd.
513472,SIMPLEXCAS,SIMPLEX CASTINGS LTD.,Simplex Castings Ltd.
513488,SSWRL,SHREE STEEL WIRE ROPES LTD.,Shree Steel Wire Ropes Ltd.
513496,SIZEMASTER,Sizemasters Technology Ltd,SIZEMASTERS TECHNOLOGY LIMITED
513498,SOUTHMG,SOUTHERN MAGNESIUM & CHEMICALS LTD.,Southern Magnesium And Chemicals Lt
513502,BAROEXT,BARODA EXTRUSION LTD.,Baroda Extrusion Ltd.
513507,GUJCONT,GUJARAT CONTAINERS LTD.,Gujarat Containers Ltd.
513509,KALYANIFRG,KALYANI FORGE LTD.,Kalyani Forge Ltd.
513511,PANCHMAHQ,PANCHMAHAL STEEL LTD.,Panchmahal Steel Ltd.
513513,ADITYA,ADITYA ISPAT LTD.,Aditya Ispat Ltd.
513515,SRIND,S.R.INDUSTRIES LTD.,S.R.Industries Ltd.
513517,STEELCAS,STEELCAST LTD.,Steelcast Ltd.
513519,PITTIENG,Pitti Engineering Ltd-$,PITTI ENGINEERING LIMITED
513528,GLITTEKG,GLITTEK GRANITES LTD.,Glittek Granites Ltd.
513532,PRADPME,PRADEEP METALS LTD.,Pradeep Metals Ltd.
513536,GNRL,Gujarat Natural Resources Limited,Gujarat Natural Resources Limited
513540,TNSTLTU,TAMILNADU STEEL TUBES LTD.,Tamilnadu Steel Tubes Ltd.
513548,SHRDAIS,SHARDA ISPAT LTD.,Sharda Ispat Ltd.
513554,MAHASTEEL,MAHAMAYA STEEL INDUSTRIES LTD.,Mahamaya Steel Industries Limited
513566,NOVIS,NOVA IRON & STEEL LTD.,Nova Iron & Steel Ltd.
513575,STERPOW,Sterling Powergensys Limited,Sterling Powergensys Limited
513579,FFPL,FOUNDRY FUEL PRODUCTS LTD.,Foundry Fuel Products Ltd.
513599,HINDCOPPER,HINDUSTAN COPPER LTD.,Hindustan Copper Ltd.
513629,TULSYAN,TULSYAN NEC LTD.-$,Tulsyan NEC Ltd
513642,AXELPOLY,AXEL POLYMERS LTD.,Axel Polymers Ltd.
513683,NLCINDIA,NLC India Ltd,NLC India Limited
513687,SPECTRA,SPECTRA INDUSTRIES LTD.,Spectra Industries Ltd.
513693,KAJARIR,KIC METALIKS LTD.,KIC Metaliks Ltd.
513699,SOLIDSTON,SOLID STONE COMPANY LTD.,Solid Stone Company Ltd.
513709,SHILGRAVQ,SHILP GRAVURES LTD.-$,Shilp Gravures Ltd.
513713,WHITEORG,White Organic Agro Ltd,White Organic Agro Limited
513721,MFSINTRCRP,MFS INTERCORP LTD.,MFS Intercorp Limited
513729,AROGRANITE,ARO GRANITE INDUSTRIES LTD.-$,Aro Granite Industries Ltd.
514010,RUDRAECO,Rudra Ecovation Ltd,RUDRA ECOVATION LIMITED
514028,RAJKSYN,RAJKAMAL SYNTHETICS LTD.,Rajkamal Synthetics Ltd.
514030,DEEPAKSP,DEEPAK SPINNERS LTD.-$,"Deepak Spinners Ltd.,"
514036,LOYALTEX,LOYAL TEXTILE MILLS LTD.-$,Loyal Textiles Mills Ltd
514043,HIMATSEIDE,HIMATSINGKA SEIDE LTD.,"Himatsingka Seide Ltd.,"
514045,BSL,BSL LTD.,"BSL Ltd.,"
514060,MARKOBENZ,Markobenz Ventures Ltd,MARKOBENZ VENTURES LIMITED
514087,PBMPOLY,PBM POLYTEX LTD.-$,"P.B.M. Polytex Ltd.,"
514113,ADINATH,ADINATH TEXTILES LTD.,"Adinath Textiles Ltd.,"
514128,KONARKSY,KONARK SYNTHETIC LTD.,Konark Synthetics  Ltd
514138,SURYALA,SURYALATA SPINNING MILLS LTD.-$,"Suryalata Spinning Mills Ltd.,"
514140,SURYVANSP,SURYAVANSHI SPINNING MILLS LTD.-$,"Suryavanshi Spinning Mills Ltd.,"
514142,TTL,T T LTD.-$,T T Ltd
514162,WELSPUNLIV,Welspun Living Ltd,WELSPUN LIVING LIMITED
514165,INDIANACRY,INDIAN ACRYLICS LTD.,Indian Acrylics Ltd
514167,GANECOS,GANESHA ECOSPHERE LTD.,Ganesha Ecosphere Limited
514171,CEETAIN,CEETA INDUSTRIES LTD.,Ceeta Industries Ltd.
514175,VARDMNPOLY,VARDHMAN POLYTEX LTD.,"Vardhman Polytex Ltd.,"
514183,BLACKROSE,BLACK ROSE INDUSTRIES LTD.,Black Rose Industries Ltd
514197,STCORP,S&T CORPORATION LTD.,S & T Corporation Limited
514211,SUMEETINDS,SUMEET INDUSTRIES LTD.-$,Sumeet Industries Ltd
514223,RAMGOPOLY,RAMGOPAL POLYTEX LTD.,Ramgopal Polytex Ltd
514234,SANGAMIND,SANGAM (INDIA) LTD.,Sangam (India) Ltd
514236,TTLEL,TTL Enterprises Ltd,TTL ENTERPRISES LIMITED
514238,MKVENTURES,Mkventures Capital Ltd,MKVENTURES CAPITAL LIMITED
514240,KUSHIND,Kush Industries Ltd,Kush Industries Limited
514248,SRECR,SREECHEM RESINS LTD.,Sree chem Resins Ltd
514260,SURBHIN,SURBHI INDUSTRIES LTD.,Surbhi Industries Limited
514264,SEASONST,SEASONS TEXTILES LTD.-$,Seasons Textiles Ltd
514266,ZENIFIB,ZENITH FIBRES LTD.-$,Zenith Fibres Limited
514272,BHILSPIN,BHILWARA SPINNERS LTD.,Bhilwara Spinners Ltd
514274,AARVEEDEN,AARVEE DENIMS & EXPORTS LTD.,"Aarvee Denims & Exports Ltd.,"
514280,SANTETX,SANRHEA TECHNICAL TEXTILES LTD.,Sanrhea Technical Textiles Ltd.
514286,ASHIMASYN,ASHIMA LTD.,Ashima Ltd
514300,PIONEEREMB,PIONEER EMBROIDERIES LTD.-$,Pioneer Embroideries Ltd.
514302,VIPPYSP,VIPPY SPINPRO LTD.,Vippy Spinpro Ltd.
514312,JAIHINDS,JAIHIND SYNTHETICS LTD.,Jaihind Synthetics Ltd.
514316,RAGHUSYN,RAGHUVIR SYNTHETICS LTD.,Raghuvir Synthetics Ltd.
514318,JATTAINDUS,JATTASHANKAR INDUSTIES LTD.,Jattashankar Industries Limited
514322,KAMADGIRI,KAMADGIRI FASHION LTD.-$,Kamadgiri Fashion Limited
514324,OMNITEX,OMNITEX INDUSTRIES (INDIA) LTD.,Omnitex Industries (India) Ltd.
514326,PATSPINLTD,PATSPIN INDIA LTD.,Patspin India Ltd.
514330,ONEGLOBAL,One Global Service Provider Ltd,ONE GLOBAL SERVICE PROVIDER LIMITED
514332,NEOINFRA,NEO INFRACON LTD.,Neo Infracon Ltd.
514348,WINSOME,WINSOME YARNS LTD.,Winsome Yarns Ltd.
514354,PREMIERPOL,PREMIER POLYFILM LTD.,Premier Polyfilm Ltd.
514358,EVERFIN,Everlon Financials Ltd,EVERLON FINANCIALS LIMITED
514360,KRRAIL,K&R Rail Engineering Ltd,K&R RAIL ENGINEERING LIMITED
514378,YARNSYN,YARN SYNDICATE LTD.,Yarn Syndicate Ltd.
514386,GUJCOTEX,GUJARAT COTEX LTD.,Gujarat Cotex Ltd
514400,GARWSYN,GARWARE SYNTHETICS LTD.,Garware Synthetics Ltd.
514402,ECOHOTELS,Eco Hotels And Resorts Ltd,ECO HOTELS AND RESORTS LIMITED
514418,MANORG,Mangalam Organics Limited,Mangalam Organics Limited
514428,HINDADH,HINDUSTAN ADHESIVES LTD.,Hindustan Adhesives Ltd.
514442,SRIKPRIND,SRI KPR INDUSTRIES LTD.,Sri KPR Industries Ltd
514448,JYOTIRES,JYOTI RESINS & ADHESIVES LTD.,"Jyoti Resins & Adhesives Ltd,"
514450,MHLXMIRU,MAHALAXMI RUBTECH LTD.,Mahalaxmi Rubtech Ltd.
514454,SOUTLAT,SOUTHERN LATEX LTD.,Southern Latex Ltd.
514460,OSWAYRN,OSWAL YARNS LTD.,Oswal Yarns Ltd.
514470,WINSOMTX,WINSOME TEXTILE INDUSTRIES LTD.-$,Winsome Textile Industries Ltd
515008,MODINSU,MODERN INSULATORS LTD.,"Modern Insulators Ltd.,"
515018,REGENCERAM,REGENCY CERAMICS LTD.,Regency Ceramics Ltd
515030,ASAHIINDIA,ASAHI INDIA GLASS LTD.,Asahi India Glass Ltd.
515037,MURUDCERA,MURUDESHWAR CERAMICS LTD.,"Murudeshwar Ceramics Ltd.,"
515043,SAINTGOBAIN,SAINT-GOBAIN SEKURIT INDIA LTD.,Saint-Gobain Sekurit India Ltd.
515055,ANANTRAJ,Anant Raj Limited-$,Anant Raj Limited
515059,MADHUDIN,MADHUSUDAN INDUSTRIES LTD.,"Madhusudan Industries Ltd.,"
515085,RESTILE,RESTILE CERAMICS LTD.,Restile Ceramics Ltd.
515093,MADHAV,MADHAV MARBLES & GRANITES LTD.,"Madhav Marbles & Granites Ltd.,"
515127,RAMASIGNS,Ramasigns Industries Ltd,Ramasigns Industries Limited
515147,HALDYNGL,Haldyn Glass Ltd-$,Haldyn Glass Limited
516003,DUROPLY,Duroply Industries Ltd,DUROPLY INDUSTRIES LIMITED
516016,SHREYANIND,SHREYANS INDUSTRIES LTD.-$,"Shreyans Industries Limited.,"
516020,AGIOPAPER,AGIO PAPER & INDUSTRIES LTD.-$,Agio Paper & Industries Limited
516022,STARPAPER,STAR PAPER MILLS LTD.,Star Paper Mills Ltd.
516030,PAKKA,Pakka Ltd-$,PAKKA LIMITED
516032,TAHMARENT,Tahmar Enterprises Ltd,TAHMAR ENTERPRISES LIMITED
516038,SOMAPPR,SOMA PAPERS & INDUSTRIES LTD.,"Soma Papers & Industries Ltd.,"
516062,NATPLY,NATIONAL PLYWOOD INDUSTRIES LTD.,National Plywood Industries Ltd.
516064,ARROWGREEN,Arrow Greentech Ltd,Arrow Greentech Limited
516072,VISHNU,VISHNU CHEMICALS LTD.,Vishnu Chemicals Limited
516078,JUMBO,JUMBO BAG LTD.,Jumbo Bag ltd.
516082,NRAIL,N.R.AGARWAL INDUSTRIES LTD.,N.R.Agarwal Industries Ltd.
516092,3PLAND,3P Land Holdings Ltd,3P LAND HOLDINGS LTD.
516096,SANPA,SANGAL PAPERS LTD.,Sangal Papers Ltd.
516098,VENTURA,VENTURA TEXTILES LTD.,Ventura Textiles Ltd.
516106,SHKARTP,SHREE KARTHIK PAPERS LTD.,Shree Karthik Papers Ltd.
516108,STHINPA,SOUTH INDIA PAPER MILLS LTD.,South India Paper Mills Ltd.
516110,FAMILYCARE,Family Care Hospitals Ltd,FAMILY CARE HOSPITALS LIMITED
517015,VINDHYATEL,VINDHYA TELELINKS LTD.,"Vindhya Telelinks Ltd.,"
517035,RIR,RIR Power Electronics Ltd,RIR POWER ELECTRONICS LIMITED
517041,ADORWELD,ADOR WELDING LTD.,Ador Welding Ltd.
517044,IDM,INTERNATIONAL DATA MANAGEMENT LTD.,International Data Managements Ltd.
517059,SALZERELEC,SALZER ELECTRONICS LTD.-$,"Salzer Electronics Ltd.,"
517063,JETKINGQ,JETKING INFOTRAIN LTD.,Jetking Infotrain Ltd.
517096,APLAB,APLAB LTD.-$,Aplab Ltd.
517119,PCS,PCS TECHNOLOGY LTD.,PCS Technology Ltd.
517146,USHAMART,USHA MARTIN LTD.,Usha Martin Ltd.
517166,SPELS,SPEL SEMICONDUCTOR LTD.,SPEL Semiconductor Ltd.
517168,SUBROS,SUBROS LTD.,"Subros Ltd.,"
517170,EDVENSWA,Edvenswa Enterprises Ltd,Edvenswa Enterprises Limited
517172,PERVASIVE,Pervasive Commodities Ltd,Pervasive Commodities Limited
517174,HONAUT,HONEYWELL AUTOMATION INDIA LTD.,Honeywell Automation India Ltd.
517201,SWITCHTE,SWITCHING TECHNOLOGIES GUNTHER LTD.,Switching Technologies Gunther Ltd.
517206,LUMAXIND,LUMAX INDUSTRIES LTD.,"Lumax Industries Ltd.,"
517214,DIGISPICE,Digispice Technologies Ltd-$,DIGISPICE TECHNOLOGIES LIMITED
517236,CALCOM,CALCOM VISION LTD.,"Calcom Vision Ltd.,"
517238,DYNAVSN,DYNAVISION LTD.,Dynavision Limited
517246,BCCFUBA,BCC FUBA INDIA LTD.,"BCC Fuba India Ltd.,"
517258,PRECISIO,PRECISION ELECTRONICS LTD.,"Precision Electronics Ltd.,"
517264,FINELINE,FINE-LINE CIRCUITS LTD.,Fine-line Circuits Ltd.
517271,HBLPOWER,HBL POWER SYSTEMS LTD.-$,HBL Power Systems Ltd.
517273,S&SPOWER,S&S POWER SWITCHGEAR LTD.,"S & S Power Switchgears Ltd.,"
517288,GUJARATPOLY,Gujarat Poly Electronics Ltd,Gujarat Poly Electronics Limited
517300,GIPCL,GUJARAT INDUSTRIES POWER CO.LTD.,Gujarat Industries Power Co. Ltd
517334,MOTHERSON,Samvardhana Motherson International Ltd,Samvardhana Motherson International Limited
517344,MINDTECK,MINDTECK (INDIA) LTD.,Mindteck (India) Ltd
517354,HAVELLS,HAVELLS INDIA LTD.,Havells India Limited
517356,ACIIN,ACI INFOCOM LTD.,ACI Infocom Ltd.
517360,SBECSYS,SBEC SYSTEMS (INDIA) LTD.,SBEC Systems (Ind) Ltd.
517370,INCAP,INCAP LTD.,Incap Ltd
517372,GUJINTRX,GUJARAT INTRUX LTD.-$,Gujarat Intrux Limited
517380,IGARASHI,IGARASHI MOTORS INDIA LTD.,Igarashi Motors India Ltd.
517385,SYMPHONY,Symphony Limited,Symphony Limited
517393,VINTRON,VINTRON INFORMATICS LTD.,Vintron Informatics Ltd.
517397,PANELEC,PAN ELECTRONICS INDIA LTD.,Pan Electronics India Ltd.
517399,VXLINSTR,VXL INSTRUMENTS LTD.,VXL Instruments Ltd.
517411,SHYAMTEL,SHYAM TELECOM LTD.,Shyam Telecom Ltd.
517415,LEENEE,LEE & NEE SOFTWARES (EXPORTS) LTD.,Lee & Nee Softwares (Exports) Ltd.
517417,PATELSAI,PATELS AIRTEMP (INDIA) LTD.,Patels Airtemp (I) Ltd.
517421,BUTTERFLY,Butterfly Gandhimathi Appliances Ltd,Butterfly Gandhimathi Appliances Limited
517423,INTEGSW,INTEGRA SWITCHGEAR LTD.,Integra Switchgear Ltd.
517429,ATHENAGLO,Athena Global Technologies Ltd-$,Athena Global Technologies Limited
517431,NARMP,NARMADA MACPLAST DRIP IRRIGATION SYSTEMS LTD.,Narmada Macplast Drip Irrigation Sy
517437,DUTRON,DUTRON POLYMERS LTD.-$,Dutron  Polymers Ltd.
517447,RSSOFTWARE,R.S.SOFTWARE INDIA LTD.,R S Software India Ltd.
517449,MAGNAELQ,MAGNA ELECTRO CASTINGS LTD.-$,Magna Electro Castings Ltd.
517463,LINAKS,LINAKS MICROELECTRONICS LTD.,Linaks Microelectronics Ltd.
517467,MARSONS,MARSONS LIMITED,MARSONS LIMITED
517477,ELNET,ELNET TECHNOLOGIES LTD.-$,Elnet Technologies Ltd.
517494,ACCEL,Accel Ltd,ACCEL LIMITED
517498,WEBELSOLAR,WEBSOL ENERGY SYSTEM LTD.,Websol Energy System Limited
517500,ROTO,ROTO PUMPS LTD.,Roto Pumps Ltd.
517506,TTKPRESTIG,TTK PRESTIGE LTD.,TTK Prestige Ltd.
517514,DHINDIA,D&H India Ltd-$,D & H India Limited
517522,RAJRATAN,RAJRATAN GLOBAL WIRE LTD.,Rajratan Global Wire Ltd
