Stock Number,Stock Name
132300,Wockhardt Limited
100210,Ingersoll Rand (India) Limited
310018,Net Web Technologies India Limited
256247,Kross Limited
305057,Dreamfolks Services Limited
132790,Tanla Platforms Limited
219464,Cognizant Technology Solutions Cl A Com Stk
218241,Microsoft Corporation
298292,Apple Inc.
237831,Jsw Infrastructure Limited
113519,Pitti Engineering Limited
210481,Epigral Limited
296186,Baazar Style Retail Limited@
244005,Iifl Securities Limited
130011,Mangalore Chemicals & Fertilizers Limited
228555,Dishman Carbogen Amcis Limited
316108,Sobha Limited
315820,Sobha Limited
274045,Rainbow Childrens Medicare Limited
210217,Healthcare Global Enterprises Limited
302244,Krsnaa Diagnostics Limited
302427,Vijaya Diagnostic Centre Pvt Limited
208099,Emcure Pharmaceuticals Limited
307329,Blue Jet Healthcare Limited
124200,Vinati Organics Limited
124735,Hikal Limited
124348,Aarti Drugs Limited
229365,Jio Financial Services Limited
209550,Varun Beverages Limited
289554,Adani Green Energy Limited
209867,Adani Power Limited
208461,Jsw Energy Limited
271875,Adani Energy Solutions Limited
219442,Macrotech Developers Limited
216369,Nhpc Limited
217280,Indian Railways Fin Corpn Limited
132477,Union Bank Of India
228347,Adani Total Gas Limited
237191,V-Mart Retail Limited
284650,Pricol Limited
215690,Gravita India Limited
200020,Brigade Enterprises Limited
132539,Uno Minda Limited
232793,Ami Organics Limited
117569,Kei Industries  Limited
215367,Jubilant Foodworks Limited
218771,Shriram Pistons & Rings Limited
292711,Flair Writing Industries Limited
282626,H.G. Infra Engineering Limited
228465,Barbeque Nation Hospitality Limited
214437,Varroc Engineering Limited
200046,Knr Constructions Limited
241159,Neogen Chemicals Limited
314700,P N Gadgil Jewellers Limited
100233,Kajaria Ceramics Limited
304549,Syrma Sgs Technology Limited
283206,Aditya Vision Limited
238007,Thejo Engineering Limited
295966,Samhi Hotels Limited
208808,Protean Egov Technologies Limited
123758,Information Technologies (I)Lt
200025,Isgec Heavy Engineering Limited
132714,Kec International Limited
119580,Hanuman Tea Company Limited
217791,Willard Storage Battery Limited
209097,Rites Limited
208766,Multi Commodity Exchange Of In
200020,Brigade Enterprises Limited
220869,Techno Electric & Engineering
100067,Blue Star Limited
113375,Carborandum Universal Limited
294320,Kpit Technologies Limited
221645,Krishna Institute Of Medi Scie
112573,Avanti Feeds Limited
117168,Subros Limited
132809,Firstsource Solutions Limited
223658,Td Power Systems Limited
229238,Affle India Limited
207778,Ashoka Buildcon Limited
119552,Heritage Foods Limited
274038,India Shelter Finance Corporation Limited
209232,Eq -Bikaji Foods International Limited
210039,Concord Biotech Limited
232793,Ami Organics Limited
305799,Kfin Technologies Limited
208433,Inox India Limited
273033,Equitas Small Finance Bank Limited
124372,Orchid Pharma Limited
123398,Johnson Controls - Hitachi Air
302427,Vijaya Diagnostic Centre Limited
120111,Ratnamani Metals & Tubes Limited
237191,V-Mart Retail Limited
284184,Psp Projects Limited
113519,Eq- Pitti Engineering Limited
104067,Zensar Technologies Limited
117569,Kei Industries Limited
100413,Thomas Cook [I] Limited
132732,Kewal Kiran Clothing Limited
132443,Cera Sanitaryware Limited
241214,Paradeep Phosphates Limited
111196,Canfin Homes Limited
123025,Safari Industries (I) Limited
218067,Mahindra Logistics Limited
288451,Eq -Fine Organic Ind Limited
105355,Nesco Limited
232353,Rhi Magnesita India Limited
273198,Route Mobile Limited
200017,Eclerx Services Limited
200115,Titagarh Rail Systems Limited
105255,Gmm Pfaudler Limited
218929,Sai Silks (Kalamandir) Limited
225998,Tci Express Limited
131179,Arman Financial Services Limited
313296,Awfis Space Solutions Limited
207959,Chalet Hotels Limited
237831,Jsw Infrastructure Limited
207872,Bharti Hexacom Limited
221842,Creditaccess Grameen Limited
221194,Teamlease Services Limited
267615,Aavas Financiers Limited
132779,Torrent Power Limited
190059,Apl Apollo Tubes Limited
100530,Bosch Limited
103100,The Phoenix Mills Limited
132149,Bank Of India
200515,Zf Commercial Vehicle Control Systems India Limited
235355,Gland Pharma Limited
132889,K.P.R. Mill Limited
132784,Sobha Limited
218067,Mahindra Logistics Limited
123457,Linde India Limited
123395,3M India Limited
100472,Skf India Limited
316108,Sobha Limited - Rights - 19.06.2024
315820,Sobha Limited - Rights Entitlement - 19.06.2024
117354,Havells India Limited
210258,Icici Prudential Life Insurance Co Limited
314769,Ecos India Mobility & Hospitality Limited @
293664,The Anup Engineering Limited
100101,Arvind Limited
100645,Deepak Fertilizers& Petrochemicals Corporation Limited
208045,Devyani International Limited
296050,Indigo Paints Limited
222264,Pg Electroplast Limited
297629,Suven Pharmaceuticals Limited
200007,Jyothy Labs Limited
100008,Amara Raja Energy & Mobility Limited
213327,Housing & Urban Development Corporation Limited
100201,India Glycols Limited
306733,Signatureglobal (India) Limited
222961,Kirloskar Oil Engines Limited
100413,Thomas Cook  (India)  Limited
124372,Orchid Pharma Limited
225154,Amber Enterprises India Limited
220260,Exicom Tele-Systems Limited
100241,Kirloskar Brothers Limited
217889,Tata Motors Limited-Dvr
132215,Axis Bank Limited
131120,Patel Engineering Limited
292711,Flair Writing Industries
208365,Icici Securities Limited
100459,Procter & Gamble Hygiene & Hel
100472,Skf India Limited
100710,Akzo Nobel India Limited
315602,Sanofi Consumer Healthcare India Limited
100674,Sanofi India Limited
235668,Emudhra Limited
224880,Niit Learning Systems Limited
313495,Unicommerce Esolutions Limited
217667,Sip Technologies  Limited
217817,Indbazaar.Com Limited
225210,Netflix Inc.
217889,Tata Motors Limited (Dvr Shares)
100188,Hindustan Zinc Limited
293665,Arvind Fashions Limited
221645,Krishna Institute Of Medical Sciences Limited
130005,India Cements Limited
218071,Max Healthcare Institute Limited
200094,Pnc Infratech Limited
100285,Spicejet Limited
217889,Tata Motors - Dvr
301578,Jubilant Ingrevia Limited
221645,Krishna Inst Of Medical Sciences Limited
105283,Kirloskar Pneumatic Co.Limited
210859,Tejas Networks Limited
307061,Avalon Technologies Limited
122205,Praj Industries Limited
232353,Rhi Magnesita India Limited
132762,Action Construction Equipment Limited
218761,Mold-Tek Packaging Limited
132443,Cera Sanitaryware Limited
220527,Spandana Sphoorty Financial Limited
218067,Mahindra Logistics Limited
100730,Nocil Limited
213327,Housing And Urban Development Corporation Limited
213672,Newgen Software Technologies Limited
131209,Nucleus Software Exports Limited
295768,Csb Bank Limited
109557,Garware Technical Fibres Limited
190013,Xpro India Limited
117536,Onward Technologies Limited
124226,Gujarat Ambuja Exports Limited
131179,Arman Financial Services Limited
303125,Le Travenues Technology Limited
280362,Radiant Cash Management Services Limited
228974,360 One Wam Limited
106943,J.B. Chemicals & Pharmaceuticals Limited
100133,Esab India Limited
130037,Sree Jayalakshmi Autospin Limited
200155,B.S. Refrigerators Limited.
132689,Pvr Inox Limited
303157,Rate Gain Travel Technologies Limited
216156,Ltimindtree Limited
103100,The Phoenix Mills Limited
210729,Sis Limited
132349,Transport Corporation Of India Limited
228974,360 One Wam Limited (Prev Iifl Wealth Management Limited)
284289,Make My Trip Limited (Usd)
213838,Prestige Estates Projects Limited
100408,Tata Elxsi Limited
132779,Torrent Power Limited
106285,Bayer Cropscience Limited
100660,Glaxosmithkline Pharmaceutica
209979,Aditya Birla Sun Life Amc Limited
111196,Can Fin Homes Limited
132493,Astra Microwave Products Limited
126247,Premier Explosives Limited
250958,Ideaforge Technology Limited
223666,Dee Development Engineers Limited
313495,Unicommerce Esolutions Limited
269404,Tube Investments Of India Limited
200055,Zomato Limited
100235,Kalyani Steels Limited
131092,Om Infra Limited
305653,Gmr Power And Urban Infra Limited
123618,Dredging Corporation Of India Limited
208801,National Building Construction Corp
131120,Patel Engineering Limited
209165,Sandhar Technologies Limited
215216,Eq -Craftsman Automation Limited
209587,Vrl Logistics Limited
296367,Ola Electric Mobility Limited
280362,Radiant Cash Management Services Limited
209532,Va Tech Wabag Limited
315602,Sanofi Consumer Healthcare India Limited **
132648,Yes Bank Limited
217842,Godrej Agrovet Limited
221661,Aadhar Housing Finance Limited
304112,Freshworks Inc
274038,India Shelter Finance Corporation Limited
200019,Transformers And Rectifiers (India) Limited
305799,Kfin Technologies Limited
200082,Mahindra Holidays And Resorts India Limited
302988,Fsn E-Commerce Ventures Limited
132667,Suzlon Energy Limited
228460,Bajaj Housing Finance Limited
100101,Arvind Limited
100038,Balrampur Chini Mills Limited
208690,Moil Limited
132921,Adani Ports And Special Economic Zone Limited
200091,Oil India Limited
100825,Britannia Industries Limited
100459,Procter & Gamble Hygiene And Health Care Limited
100820,Asian Paints Limited
100249,Ksb Limited
295732,Green Panel Industries Limited
132497,Radico Khaitan Limited
232353,Rhi Magnesita India Limited
295131,Sterling And Wilson Renewable Energy Limited
223658,Td Power Systems Limited
123323,Kovai Medical Center & Hospital Limited
302921,S.J.S. Enterprises Limited
106943,Jb Chemicals & Pharmaceuticals Limited
100126,Procter & Gamble Health Limited
190006,Amrutanjan Health Care Limited
288401,Orient Electric Limited
209068,Rbl Bank Limited
122241,Mm Forgings Limited
109627,Hindustan Dorr Oliver Limited @
220000,Bank Of America Corp
237044,Berkshire Hathaway Inc
219105,Jp Morgan Chase & Co
302741,Unitedhealth Group Inc
218183,Exxon Mobil Corporation Limited
278077,Mastercard Incorporated
295248,Home Depot Inc
308933,Walmart Inc
298545,Abbvie Inc
218259,Oracle Corporation
218132,Cheveron Corp
294352,Thermo Fisher Scientific Inc
219460,Accenture Plc-Cl A
272601,Mcdonald'S Corpopration
221261,Ge Aerospace
219469,International Business Machines Corp. Ibm
294619,Abbott Laboratories
250896,Wells Fargo & Co
218129,Caterpillar Inc
253357,Verizon Communications Inc
248372,Philip Morris International Ord
293119,Servicenow Inc
220969,Danaher Corp
272604,The Walt Disney Company
298457,Nextera Energy Inc
298500,S&P Global Inc
248555,Pfizer Inc
298492,Rtx Corporation
298325,At&T Inc
298400,Goldman Sachs Group Inc
272598,American Express Co
278724,Union Pacific Ord
298480,Progressive Corp
254199,Blackrock Inc
298375,Eaton Corp Plc
306142,Morgan Stanley
298438,Lockheed Martin Corp
298510,Stryker Corp
298333,Boston Scientific Corp
298354,Conocophillips
298348,Citigroup Inc
298481,Prologis Inc
312388,Blackstone Inc
298443,Marsh & Mclennan Cos Inc
298314,American Tower Corp
218157,Chubb Limited
218173,Deere & Co
272602,Nike Inc
290172,Bristol Myers Squibb Ord
239633,Fiserv Inc Com
272605,United Parcel Services Inc
298506,Southern Co/The
309718,The Cigna Group
278073,Charles Schwab Corp
267052,Intercontinental Exchange Inc
298371,Duke Energy Corp
250278,The Boeing Co
298503,Sherwin-Williams Co/The
298542,Zoetis Inc
315996,Kkr & Co Inc
298031,Trane Technologies Plc
227683,Altria Group Inc
290397,Colgate-Palmolive Co
240762,Equinix Inc
284640,Transdigm Group Inc
278074,Cme Group Inc
284300,Cvs Health Corp
298345,Chipotle Mexican Grill Inc
298317,Amphenol Corp
242797,General Dynamics Corp
298532,Waste Management Inc
295642,Hca Healthcare Inc
298319,Aon Plc
246089,3M Co
298454,Motorola Solutions Inc
317495,Palantir Technologies Inc
298453,Moody'S Corp
298534,Welltower Inc
298477,Pnc Financial Services Group Inc
218256,Northrop Grumman Co
298514,Target Corp
219075,Freeport Mcmoran Copper & Gold Inc
277063,Us Bancorp
298412,Illinois Tool Works Inc
315152,Ge Vernova Inc
221737,Eog Resources Inc
298329,Becton Dickinson And Co
298340,Carrier Global Corp
298305,Air Products & Chemicals Inc
229887,Ecolab Inc
227339,Mckesson Corp.
272486,Emerson Electric Co
235491,Fedex Corp
298323,Arthur J Gallagher & Co
308930,Newmont Corporation
219158,Schlumberger Limited
298484,Public Storage
298521,Truist Financial Corp
298337,Capital One Financial Corp
298404,Hilton Worldwide Holdings Inc
241936,Aflac Inc
278723,Norfolk Southern Corp
298369,Dr Horton Inc
272487,Williams Cos Inc/The
298493,Realty Income Corp
298475,Phillips 66
226598,Marathon Petroleum Corp
298525,United Rentals Inc
219474,Travelers Cos Inc/The
238810,Oneok Inc
237035,The Bank Of New York Mellon Corporation
298502,Sempra Energy
298420,Johnson Controls International Plc
298504,Simon Property Group Inc
298358,Crown Castle Inc
298396,General Motors Co
298310,Allstate Corp/The
298364,Digital Realty Trust Inc
298447,Metlife Inc
289305,Dominion Energy Inc
298424,Kimberly-Clark Corp
310153,Fair Isaac & Co Inc
298313,American International Group Inc
278080,Ww Grainger Inc
298315,Ameriprise Financial Inc
298515,Te Connectivity Limited
298455,Msci Inc
298387,Fidelity National Information Services I
298433,Lennar Corp
298427,L3Harris Technologies Inc
301602,Monolithic Power Systems Inc
298483,Public Service Enterprise Group Inc
298359,Cummins Inc
311917,Kenvue Inc
298488,Quanta Services Inc
298304,Agilent Technologies Inc
219196,Valero Energy Corporation Limited
298482,Prudential Financial Inc
248370,Kinder Morgan Inc
308104,Pg&E Corporation
298499,Royal Caribbean Cruises Limited
308476,Arch Capital Group Limited
298468,Otis Worldwide Corp
282026,Ford Motor Co
289306,General Mills Inc
287855,Iqvia Holdings
298496,Republic Services Inc
298408,Howmet Aerospace Inc
315561,Vistra Corp
296973,Corteva Inc
267577,Constellation Brands Inc
298316,Ametek Inc
298377,Edwards Lifesciences Corp
298022,Ingersoll Rand Inc
298343,Centene Corp
285588,Yum! Brands Inc
246392,Cencora Inc
298395,Gartner Inc
238673,Sysco Corp
298368,Dow Inc
298385,Extra Space Storage Inc
298409,Humana Inc
237498,Kroger Co
219092,Hess Corp
281587,Cbre Group Inc
298373,Dupont De Nemours Inc
294047,Equifax Inc
298355,Consolidated Edison Inc
219946,Resmed Inc
219213,Nucor Corporation
278076,Discover Financial Services
272501,Hewlett Packard Co
306705,Vici Properties Inc
298416,Iron Mountain Inc
298356,Corning Inc
219636,Occidental Petroleum Corporation
298519,The Hartford Financial Services Group Inc
283308,Dell Technologies Inc
298376,Edison International
238674,Vulcan Materials Co
240791,Martin Marietta Materials Inc
298539,Xylem Inc/Ny
305521,Delta Air Lines Inc
308105,Targa Resources Corp
298327,Avalonbay Communities Inc
239631,Ebay Inc
298535,Westinghouse Air Brake Technologies Corp
298448,Mettler-Toledo International Inc
251389,Tractor Supply Co
221743,Ppg Industries
293697,Rockwell Automation Inc
298533,Wec Energy Group Inc
295249,Nasdaq Inc
294046,Willis Towers Watson Plc
298485,Pultegroup Inc
298441,M&T Bank Corp
298465,Nvr Inc
298388,Fifth Third Bancorp
310152,Axon Enterprise Inc
219007,Archer-Daniels-Midland Co
225504,American Waterworks Co Inc
289589,Hershey Co/The
298378,Entergy Corp
298423,Keysight Technologies Inc
295251,Fortive Corp
312716,Veralto Corp
225192,Garmin Limited
276523,Cardinal Health Inc
298413,International Flavors & Fragrances Inc
219066,First Solar Inc
279209,Hewlett Packard Enterprise Co
298370,Dte Energy Co
278697,Ventas Inc
223829,State Street Corp
298367,Dover Corp
298398,Global Payments Inc
240766,Sba Communications Corp
218197,Halliburton Co
298346,Church & Dwight Co Inc
298379,Equity Residential
225209,Netapp Inc
298334,Broadridge Financial Solutions Inc
298440,Lyondellbasell Industries N.V.
297501,Tyler Technologies Inc
298537,Weyerhaeuser Co
303830,Brown & Brown Inc
298362,Devon Energy Corp
298478,Ppl Corp
316380,Smurfit Westrock Plc
298384,Eversource Energy
306682,Deckers Outdoor Corp
241937,T Rowe Price Group I
298509,Steris Plc
298311,Ameren Corp
280756,Estee Lauder Cl A Ord
225221,Seagate Technology Holdings Plc
312714,Hubbell Inc
298389,Firstenergy Corp
298491,Raymond James Financial Inc
313510,Builders Firstsource Inc
240768,Western Digital Corp Com
315994,Godaddy Inc
285590,Zimmer Biomet Holdings Inc
279533,Cooper Companies Inc
298432,Leidos Holdings Inc
300138,Teradyne Inc
308103,Eqt Corporation
298770,West Pharmaceutical Services Inc
314809,Corpay Inc
302168,Ptc Inc
272600,Kellogg Co
298326,Atmos Energy Corp
298341,Cboe Global Markets Inc
267054,Waters Corp
298410,Huntington Bancshares Inc
298495,Regions Financial Corp
298347,Cincinnati Financial Corp
298350,Cms Energy Corp
298446,Mccormick & Co Inc
294016,Ball Corp
299139,Teledyne Technologies Inc
298330,Best Buy Co Inc
298467,Omnicom Group Inc
305838,Molina Healthcare
267049,Clorox Co/The
307790,Invitation Homes Inc
298512,Synchrony Financial
298397,Genuine Parts Co
298360,Darden Restaurants Inc
250894,Baxter International Inc
298469,Packaging Corp Of America
298344,Centerpoint Energy Inc
298321,Aptiv Plc
298540,Zebra Technologies Corp
298380,Essex Property Trust Inc
284284,Hologic Inc
298464,Nrg Energy Inc
315562,Labcorp Holdings Inc
308932,United Airlines Holdings Ord
298339,Carnival Corp
298021,Dollar General Corp
294646,Ulta Beauty Inc
298450,Mid-America Apartment Communities Inc
225186,Expeditors International Of Washington I
298308,Alexandria Real Estate Equities Inc
225185,Expedia Inc
298349,Citizens Financial Group Inc
298445,Masco Corp
298479,Principal Financial Group Inc
298462,Northern Trust Corp
306704,Steel Dynamics Inc
287673,Align Technology Inc
298430,Las Vegas Sands Corp
298328,Avery Dennison Corp
298507,Southwest Airlines Co
304101,Coterra Energy Ord
304946,Factset Research System Inc
298489,Quest Diagnostics Inc
298436,Live Nation Entertainment Inc
298544,Wr Berkley Corp
246394,Tyson Foods Inc
294351,Internationalpaper Co
298382,Everest Group Limited
298508,Stanley Black & Decker Inc
298518,Textron Inc
307789,Jacobs Solutions Inc
241480,Amcor Plc
304953,Insulet Corp
218212,Idex Corp
218270,Pentair Plc
298402,Healthpeak Properties Inc
225228,Verisign Inc Com
278368,Skyworks Solutions Inc Com
310857,Revvity Inc
298425,Kimco Realty Corp
298352,Conagra Brands Inc
298546,Alliant Energy Corp
298422,Keycorp
298459,Nisource Inc
218130,Cf Industries Holdings Inc Ord Shs
301294,Enphase Energy Inc
239634,Akamai Technologies Inc
219172,Snap-On Inc
301016,Trimble Inc
308490,Domino'S Pizza Inc
219123,Marathon Oil Corp
308477,Gen Digital Inc
298342,Celanese Corp
300389,Pool Corp
298439,Loews Corp
305514,Nordson Corp
298303,Aes Corp/Va
298383,Evergy Inc
298498,Rollins Inc
284970,J B Hunt Transport Services Inc
300692,Viatris Inc
313069,Bunge Global Sa
298526,Universal Health Services Inc
298522,Udr Inc
313512,Jabil Inc
317493,Erie Indemnity Co
306139,Camden Property Trust
267578,Eastman Chemical Co
280757,Ch Robinson Worldwide Inc
298419,Jm Smucker Co/The
298417,Jack Henry & Associates Inc
308922,F5 Inc
298421,Juniper Networks Inc
293412,Allegion Plc
303392,Bio Techne Ord
298407,Host Hotels & Resorts Inc
278072,Carmax Inc
298547,Interpublic Group Of Companies Inc
298494,Regency Centers Corp
298332,Boston Properties Inc
298517,Teleflex Inc
304945,Epam Systems Inc
298307,Albemarle Corp
300134,Catalent Inc
298513,Tapestry Inc
298318,Ao Smith Corp
304113,Incyte Corp
298437,Lkq Corp
225021,Huntington Ingalls Industries Inc
298324,Assurant Inc
302434,Charles River Laboratories International Inc
298452,Molson Coors Beverage Co
298768,News Corp
298476,Pinnacle West Capital Corp
298487,Qorvo Inc
301007,Match Group Inc
303831,Dayforce Inc
298442,Marketaxess Holdings Inc
289304,Campbell Soup Co
315145,Solventum Corp
301947,Generac Holdings Inc
298399,Globe Life Inc
295041,Fox-Registered Shs-A
284286,Hasbro Inc Com
298429,Lamb Weston Holdings Inc
225195,Henry Schein Inc Com Usd0.01
298406,Hormel Foods Corp
301945,Apa Corporation
301946,Caesars Entertainment Inc.
298449,Mgm Resorts International
298335,Brown-Forman Corp
279513,Norwegian Cruise Line Holdings Limited
225234,Wynn Resorts Limited
298386,Federal Realty Investment Trust
226607,The Mosaic Company Limited
298451,Mohawk Industries Inc
298331,Borgwarner Inc
218185,Fmc Corp
298471,Paycom Software Inc
298414,Invesco Limited
298490,Ralph Lauren Corp
298361,Davita Inc
305515,Paramount Global Class B
237037,Franklin Resources Inc
295040,Fox-Registered Shares-B
317492,Amentum Holdings Inc
225211,News Corp
311554,Johnson & Johnson
272503,American Airlines Group Inc
303391,Bath & Body Works Inc
299137,Bio-Rad Laboratories Inc A
300135,Etsy Inc
298536,Westrock Co
303180,Prudent Corporate Advisory Services Limited
100510,Larsen & Toubro Limited
132540,Tata Consultancy Services Limited
132868,Dlf Limited
100209,Infosys Limited
132921,Adani Ports And Special Economic Zone Limited
132898,Power Grid Corporation Of India Limited
100520,Mahindra & Mahindra Limited
100440,Hindalco Industries Limited
100480,Cummins India Limited
200020,Brigade Enterprises Limited
132538,Ultratech Cement Limited
255331,Tega Industries Limited
132155,Gail ( India ) Limited
108869,Apollo Hospitals Enterprise Limited
124804,Aurobindo Pharma Limited
210258,Icici Prudential Life Insurance Company Limited
100411,Thermax Limited
282626,H.G. Infra Engineering Limited
211385,Sbi Life Insurance Company Limited
132281,Hcl Technologies Limited
218763,Dr. Lal Path Labs Limited
100087,Cipla Limited
100696,Hindustan Unilever Limited
241214,Paradeep Phosphates Limited
217389,Hdfc Life Insurance Co. Limited
124372,Orchid Pharma Limited
100260,The Ramco Cements Limited
123642,Pi Industries Limited
100875,Itc Limited
132755,Tech Mahindra Limited
278701,Five-Star Business Finance Limited
217379,Icici Lombard General Insurance Co. Limited
208280,Hdfc Asset Management Company Limited
114167,Ganesha Ecosphere Limited
132689,Pvr Inox Limited
254732,Juniper Hotels Limited
100124,Dr Reddys Laboratories Limited
103310,Swan Energy Limited
100410,Acc Limited
210903,Tvs Supply Chain Solutions Limited
100182,Hero Motocorp Limited
219300,Coal India Limited
132500,Maruti Suzuki India Limited
132321,Zydus Lifesciences Limited
271875,Adani Energy Solutions Limited
132286,Jindal Steel & Power Limited
209867,Adani Power Limited
220674,Jupiter Wagons Limited
213838,Prestige Estates Projects Limited
124200,Vinati Organics Limited
211130,Gna Axles Limited
273033,Equitas Small Finance Bank Limited
132808,Pearl Global Industries Limited
288401,Orient Electric Limited
232353,Rhi Magnesita India Limited
254732,Juniper Hotels Limited
122275,Ge T & D India Limited
120051,Jamna Auto Industries Limited
105537,Zee Entertainment Enterprises Limited
223430,Vedant Fashions Limited
314345,Ceigall India Limited
100008,Amara Raja Energy And Mobility Limited
314769,Ecos India Mobility & Hospitality Limited
256247,Kross Limited
284503,Ask Automotive Limited
131768,Polymedicure Limited
302427,Vijaya Diagnostic Centre Limited
100407,Swaraj Engines Limited
221174,Honeywell Internation India Pvt Limited
251390,Nxp Semiconductors Nv
225109,Comcast Corporation
280756,Estee Lauder Cos Inc
272602,Nike Inc
248555,Pfizer Inc
225194,Gilead Sciences Inc.
299137,Bio-Rad Laboratories Inc
298304,Agilent Technologies Co Limited
239632,Autodesk
290172,Bristol-Myers Squibb Co
272604,Walt Disney
277063,Us Bancorp Inc
306689,Transunion
287493,Veeva Systems Inc
300135,Etsy Inc
250278,Boeing Co
272486,Emerson Electric
284302,Medtronic Plc
282023,Salesforce.Com Inc
294047,Equifax Inc.
254201,Starbucks  (Us)
279537,Biogen Inc
300138,Teradyne Inc
298492,Raytheon Technologies Corp
267054,Water Corp
218256,Northrop Grumman Corp
293697,Rockwell Automation Inc
272605,United Parcel Service Inc
296452,Microchip Technology Inc.
298445,Masco Corp.
267049,The Clorox Company
219636,Occidental Petroleum Corp
219075,Freeport-Mcmoran Inc
225199,Lam Research Corporation
218212,Idex Corp
298468,Otis Worldwide Corp
308930,Newmont Corp
301013,Globant Sa
298392,Fortinet Inc
272603,Pepsico Inc
280757,C.H. Robinson Worldwide Inc.
298438,Lockheed Martin Corporation
295250,Roper Technologies Inc
248372,Philip Morris Intl Inc
246089,3M Co
100690,Gujarat State Fertilizers &Chem Limited
131162,Emami Limited
215477,Endurance Technologies Limited
223595,Avenue Supermarts Limited
100408,Tata Elxsi Limited
305013,Motherson Sumi Wiring India Limited
109930,Supreme Industries Limited
132548,Century Plyboards (India) Limited
106943,J.B.Chemicals & Pharmaceuticals Limited
100870,Castrol India Limited
105790,Schaeffler (I) Limited
130517,Relaxo Footwears Limited
100674,Sanofi India Limited
315602,Sanofi Consumer Healthcare India Limited ^
209344,Sumitomo Chemical India Limited
132443,Cera Sanitaryware Limited
274038,India Shelter Finance Corp Limited
117385,Symphony Limited
100126,Proctor & Gamble Health Limited
107815,Gillette India Limited
267543,Gulf Oil Lubricants India Limited
100092,Crisil Limited
117174,Honeywell Automation India Limited
207679,Advanced Enzyme Technologie Lt
295768,Eq Csb Bank Limited
209344,Sumitomo Chemical India Limited
221554,Yatra Online Limited
100655,Garware Hi-Tech Films Limited
200515,Zf Commercial Vehicle Ctrl Sys Ind Limited
103960,Bharat Bijlee Limited
132720,Mahindra & Mahindra Financial Serv Limited
229820,Schneider Electric Infrastructure Limited
132349,Transport Corporation Of India Limited
217400,Star Health & Allied Insurance Co Limited
100125,Eid Parry India Limited
200025,Isgec Heavy Engineering Limited
311741,Jnk India Limited
223666,Dee Development Engineers Limited
256461,Divgi Torqtransfer Systems Limited
132772,Dcb Bank Limited
316317,Tata Consumer Prod Rts Off 818 Inr ** #
103310,Swan Energy Limited
304714,Aether Industries Limited
307329,Blue Jet Healthcare Limited
100249,Ksb Limited
200009,Kolte Patil Developers Limited
313495,Unicommerce Esolutions Limited
117286,Autopal Industries Limited
102452,Shree Vindhya Paper Mills Limited
229365,Jio Financial Services Limited
228347,Adani Total Gas Limited
100680,Pfizer Limited
235955,Home First Finance Company India Limited
208727,Metro Brands Limited
302988,Fsn E Commerce Ventures Limited
294914,Go Digit General Insurance Limited
105533,Westlife Foodworld Limited
216147,Nuvoco Vistas Corporation Limited
132313,Mahindra Lifespace Developers Limited
251791,Aptus Value Housing Finance India Limited
131335,Zydus Wellness Limited
190003,Karur Vysya Bank Limited
122287,Kalpataru Projects International Limited
132725,Solar Industries India Limited
292711,Flair Writing Industries Limited
123323,Kovai Medical Center And Hospital Limited
106690,Unichem Laboratories Limited
232604,Medplus Health Services Limited
302166,Globus Medical Inc
294619,Abbott Laboratories
315995,Grail Inc
228460,Bajaj Housing Finance Limited
216564,Prince Pipes And Fittings Limited
109820,Huhtamaki India Limited
235506,Metropolis Healthcare Limited
222264,Pg Electroplast Limited
300790,Tarc Limited
214816,Akums Drugs And Pharmaceuticals Limited
124372,Orchid Pharma Limited
131637,Praveg Limited
303146,Go Fashion (India) Limited
100040,Century Textiles & Industries Limited
130007,Jk Tyre & Industries Limited
132548,Century Plyboards (India) Limited
200007,Jyothy Laboratories Limited
278979,Chennai Super Kings Limited @
200194,Crescent Finstock Limited @
116068,Mukerian Papers Limited @
205562,Precision Fasteners Limited @
131625,Sangam Health Care Products Limited @
100037,Balmer Lawrie Freight Containers Limited @
130591,Noble Brothers Impex Limited @
217792,Virtual Dynamics Software Limited @
307061,Avalon Technologies Limited
242153,Eureka Forbes Limited
126947,La Opala Rg Limited
303125,Le Travenues Technology Pvt. Limited
316920,Renew Energy Global
221194,Teamlease Services Limited
302427,Vijaya Diagnostic Centre Pvt
221645,Krishna Institute Of Medical
229218,Medi Assist Healthcare Services Limited
208433,Inox India Limited
312314,Azad Engineering Limited
310935,Western Carriers (India) Limited
304682,Tbo Tek Limited
205474,Siv Industries Limited
213978,Royal Industries Limited
123864,Dsq Software Limited
206118,Western Paques (India) Limited
217810,Amex Carb&Chem Limited
222078,Accord Cotsyn Limited
254732,Juniper Hotels Limited
132209,The Jammu & Kashmir Bank Limited
123395,Birla 3M Limited
303158,Tracxn Technologies Limited
219700,Mazagon Dock Shipbuilders Limited
132725,Solar Industries India Limited
100830,Colgate Palmolive (India) Limited
100092,Crisil Limited
132259,Apar Industries Limited
249927,Gujarat Gas Limited
313296,Awfis Space Solutions Limited
313834,Grasim Industries Limited **
200025,Isgec Heavy Engineering Limited
304102,Bharti Airtel Limited  Partly Paid
216564,Prince Pipes And Fittings Limited
314935,Premier Energies Limited
208433,Inox India Limited
131213,Manappuram Finance Limited
132804,Technocraft Industries (India) Limited
109488,Graphite India Limited.
208099,Emcure Pharmaceuticals Limited
