Stock Number,Stock Name
131209,Nucleus Software Exports Ltd.
219460,Accenture Plc
224342,Amazon com
239630,Adobe Inc
100875,ITC Ltd
200132,Bajaj Auto Ltd
211385,SBI Life Insurance Co Ltd
100550,Siemens Ltd
200055,REC Ltd
100790,Nestle India Ltd
100124,Dr. Reddy's Laboratories Ltd
132541,Coforge Ltd
100470,Tata Steel Ltd
132810,Power Finance Corporation Ltd
117334,Samvardhana Motherson International Ltd
132644,J.K. Cement Ltd
117569,KEI Industries Ltd
217379,ICICI Lombard General Insurance Co Ltd
209550,Varun Beverages Ltd
223430,Vedant Fashions Ltd
100087,Cipla Ltd
132714,KEC International Ltd
254493,PB Fintech Ltd
100825,Britannia Industries Ltd
100820,Asian Paints Ltd
200020,Brigade Enterprises Ltd
106401,Deepak Nitrite Ltd
208766,Multi Commodity Exchange Of India Ltd
190003,Karur Vysya Bank Ltd
106943,J.B. Chemicals & Pharmaceuticals Ltd
132175,Cyient Ltd
113375,Carborundum Universal Ltd
132784,Sobha Ltd
304549,Syrma SGS Technology Ltd
132811,Ahluwalia Contracts (India) Ltd
228974,360 One Wam Ltd
269404,Tube Investments of India Ltd
132889,K.P.R. Mill Ltd
221033,Aster DM Healthcare Ltd
132772,DCB Bank Ltd
220869,Techno Electric & Engineering Co Ltd
100067,Blue Star Ltd
100144,Finolex Cables Ltd
104067,Zensar Technologies Ltd
271581,Intellect Design Arena Ltd
100214,Ion Exchange (India) Ltd
100086,Exide Industries Ltd
105355,Nesco Ltd
267389,Quess Corp Ltd
213429,Lemon Tree Hotels Ltd
223478,Mrs Bectors Food Specialities Ltd
100940,Finolex Industries Ltd
104973,Cholamandalam Financial Holdings Ltd
222554,Data Patterns India Ltd
287237,Ujjivan Small Finance Bank Ltd
100171,GHCL Ltd
107880,V.I.P. Industries Ltd
200110,Shankara Building Products Ltd
255331,Tega Industries Ltd
132400,Birlasoft Ltd
208763,MTAR Technologies Ltd
302921,S J S Enterprises Ltd
117506,TTK Prestige Ltd
105700,Elecon Engineering Co Ltd
226156,Anand Rathi Wealth Ltd
105283,Kirloskar Pneumatic Co Ltd
284650,Pricol Ltd
132612,Indoco Remedies Ltd
200115,Titagarh Railsystems Ltd
132515,TV Today Network Ltd
273557,Fusion Micro Finance Ltd
296765,Hitachi Energy India Ltd
116072,Vishnu Chemicals Ltd
229238,Affle India Ltd
100008,Amara Raja Energy And Mobility Ltd
132809,Firstsource Solutions Ltd
210039,Concord Biotech Ltd
122241,M M Forgings Ltd
209127,S P Apparels Ltd
100241,Kirloskar Brothers Ltd
287490,SBFC Finance Ltd
304701,Campus Activewear Ltd
209521,Updater Services Ltd ##
290269,Indiamart Intermesh Ltd
209024,R R Kabel Ltd
221106,Music Broadcast Ltd
100292,HeidelbergCement India Ltd
252076,Power Mech Projects Limited
104067,Zensar Technolgies Limited
222961,Kirloskar Oil Eng Limited
132162,JK Paper Limited
122275,GE TandD India Limited
100670,Gujarat Narmada Valley Fertilizers & Chemicals Ltd
242153,Eureka Forbes Limited
229943,Zuari Agro Chemicals Limited
100124,Dr Reddy's Laboratories Limited
273557,FUSION MICRO FINANCE LIMITED
117544,Centum Electronics Ltd.
228974,360 ONE WAM LIMITED
190073,Wheels India Ltd.
100185,Hindustan Construction Company Ltd.
105700,Elecon Engineering Comapny Ltd.
208727,METRO BRANDS LIMITED
223658,TD Power Systems Ltd.
267543,Gulf Oil Lubricants India Ltd.
287199,Gandhar Oil Refinery (India) Limited
100093,CG Power and Industrial Solutions Ltd.
242477,Orient Cement Ltd.
100710,AkzoNobel India Ltd.
132612,Indoco Remedies Ltd.
102090,Sagar Cements Ltd.
303146,GO FASHION (INDIA) LIMITED
209232,BIKAJI FOODS INTERNATIONAL LIMITED
208461,JSW Energy Ltd.
223679,Rishabh instruments Limited
130117,Privi Speciality Chemicals Limited
225213,Nvidia Corp Com
302741,Unitedhealth Group Inc
237041,Siemens AG
250895,Eli Lilly & Co
226187,Visa Inc
225210,Netflix Inc
298322,Arista Networks Inc
288744,Booking Holdings Inc
309658,Sony Group Corporation - ADR
218161,Coca Cola Co.
297804,Bunzl PLC
219126,Merck & Co. Inc
299781,Astrazeneca PLC
306654,Elevance Health Inc
298470,Parker-Hannifin Corp
312312,Taiwan Semiconductor Manufacturing Co Ltd
284302,Medtronic PLC
238671,Lowes Cos Inc
295047,Autozone Inc
222589,AIA Group Ltd
218288,Reckitt Benckiser Group PLC
277030,SANOFI-ADR
218259,Oracle Corporation
295669,Alcon Inc
311555,Amdocs Ltd
250958,Ideaforge Technology Limited
218249,Nestle Ltd
272060,Alibaba Group Holding Ltd
217389,HDFC Life Insurance Co Ltd
100480,Cummins India Ltd
280713,Crompton Greaves Consumer Electricals Ltd
131548,Somany Ceramics Ltd
131162,Emami Ltd
109496,ITD Cementation India Ltd
217688,City Online Services Ltd**
208615,Laxmi Organic Industries Ltd.
100380,JK Lakshmi Cement Ltd.
214084,Sansera Engineering Ltd.
212609,Astec LifeSciences Ltd.
209078,Reliance Nippon Life Asset Management Ltd.
132772,DCB Bank Ltd.
277585,Inox Green Energy Services Ltd.
295768,CSB Bank Ltd
302921,SJS Enterprises Ltd
117421,Butterfly Gandhimathi Appliances
100339,Rain Industries Ltd.
302427,Vijaya Diagnostic Centre Pvt Ltd.
106285,Bayer Cropscience Ltd.
208365,ICICI Securities Ltd.
256461,Divgi Torqtransfer Systems Ltd
123395,3M India Ltd.
100408,Tata Elxsi Ltd.
221842,Creditaccess Grameen Ltd.
214179,Sona BLW Precision Forgings Ltd.
123642,P I INDUSTRIES LIMITED
215216,Craftsman Automation Ltd.
307061,Avalon Technologies Ltd.
217379,ICICI Lombard General Insurance Co. Ltd.
109480,Berger Paints (I) Ltd.
306605,Innova Captab Ltd.
218763,Dr. Lal Path Labs Ltd.
190059,APL Apollo Tubes Ltd.
111243,Cholamandalam Investment & Finance Company Ltd.
217400,Star Health & Allied Insurance Co Ltd.
221554,Yatra Online Ltd.
100459,Procter & Gamble Hygiene&HealthCare Ltd.
307329,Blue Jet Healthcare Ltd.
114167,Ganesha Ecosphere Limited
217667,SIP Technologies & Export Limited**
217689,Magnasound (India) Limited**
269404,Tube Investments Of India Ltd.
124000,Poonawalla Fincorp Ltd.
208045,Devyani International Ltd.
209550,VARUN BEVERAGES LIMITED
207950,Central Depository Services (I) Ltd.
200515,ZF Commercial Vehicle Ctrl Sys Ind Ltd.
124200,Vinati Organics Ltd.
218533,Narayana Hrudayalaya ltd.
301912,Clean Science and Technology Ltd.
284232,Happiest Minds Technologies Ltd.
209344,Sumitomo Chemical India Ltd.
190021,Bharat Rasayan Ltd.
267615,Aavas Financiers Ltd.
279664,Global Health Ltd.
132497,Radico Khaitan Ltd.
100469,The Federal Bank Ltd
132843,Fortis Health Care Ltd
106395,Coromandel International Ltd
210590,Persistent Systems Ltd
106076,Grindwell Norton Ltd
286335,AU Small Finance Bank Ltd
293380,Dalmia Cement (Bharat) Ltd.
132321,Zydus Lifesciences Ltd
120056,TVS Holdings Ltd
200515,ZF Commercial Vehicle Control Systems I Ltd
132343,TVS Motor Company Ltd
207959,Chalet Hotels Ltd
289108,Delhivery Ltd
132777,Info Edge (India) Ltd
131344,Container Corporation of India Ltd
131531,Hatsun Agro Product Ltd
208727,Metro Brands Ltd
210036,Computer Age Management Services Ltd
214179,Sona BLW Precision Forgings Ltd
132523,Biocon Ltd
132539,UNO Minda Ltd
100674,Sanofi India Ltd
100408,Tata Elxsi Ltd
311720,Sundaram Clayton DCD Ltd
237831,JSW Inftrastructure Ltd
208414,Indian Renewable Energy Development Agency Ltd
132548,Century Plyboards (India) Ltd
132514,Indraprastha Gas Ltd
302988,FSN E–Commerce Ventures Ltd(NYKAA)
126299,MphasiS Ltd
132725,Solar Industries India Ltd
213838,Prestige Estates Projects Ltd
124494,IPCA Laboratories Ltd
100093,CG Power and Industrial Solutions Ltd
132720,Mahindra & Mahindra Financial Services Ltd
100877,Apollo Tyres Ltd
103100,Phoenix Mills Ltd
100830,Colgate Palmolive (India) Ltd
305013,Motherson Sumi Wiring India Ltd
215477,Endurance Technologies Ltd
216147,Nuvoco Vistas Corporation Ltd
132514,IndrAprastha Gas Ltd
100135,EPL Ltd
100530,Bosch Ltd
208883,One 97 Communications Ltd
100469,EQ - FEDERAL BANK LTD.
100493,EQ - BHARAT FORGE LTD.
269404,EQ - TUBE INVESTMENTS OF INDIA LTD
100049,EQ - BHARAT ELECTRONICS LTD.
212427,EQ - ALKEM LABORATORIES LTD
103100,EQ - PHOENIX MILLS LTD
111218,EQ - SHRIRAM FINANCE LTD
132644,EQ - J.K.CEMENT LTD
190059,EQ - APL APOLLO TUBES LTD
100477,EQ - ASHOK LEYLAND LTD
100271,EQ - MAX FINANCIAL SERVICES LTD.
100403,EQ - SUNDRAM FASTENERS LTD.
200091,EQ - OIL INDIA LTD.
132814,EQ - INDIAN BANK
190003,EQ - KARUR VYSYA BANK LTD.
106395,EQ - COROMANDEL INTERNATIONAL LTD.
254493,EQ - PB FINTECH LTD
268618,EQ - L&T TECHNOLOGY SERVICES LTD
249927,EQ - GUJARAT GAS LTD
190071,EQ - SUNDARAM FINANCE LTD.
109930,EQ - SUPREME INDUSTRIES LTD.
216369,EQ - NHPC LTD.
100260,EQ - RAMCO CEMENTS LTD.
132466,EQ - ORACLE FINANCIAL SERVICES SOFT
132757,EQ - VOLTAMP TRANSFORMERS LTD.
210036,EQ - COMPUTER AGE MANAGEMENT SERV
132756,EQ - CIE AUTOMOTIVE INDIA LTD
228974,EQ - 360 ONE WAM LIMITED
223430,EQ - VEDANT FASHIONS LTD
132210,EQ - CITY UNION BANK
100233,EQ - KAJARIA CERAMICS LTD.
221790,EQ - MUTHOOT FINANCE LTD.
131162,EQ - EMAMI LTD.
132523,EQ - BIOCON LTD.
100084,EQ - CESC LTD.
100238,EQ - WHIRLPOOL OF INDIA LTD.
221194,EQ - TEAMLEASE SERVICES LTD. .
221842,EQ - CREDITACCESS GRAMEEN LTD
217400,EQ - STAR HEALTH & ALLIED INSURANCE
126947,EQ - LA-OPALA RG LTD.
106943,EQ - J.B.CHEMICALS & PHARMACEUTICAL
208763,EQ - MTAR TECHNOLOGIES LTD
124208,EQ - AARTI INDUSTRIES LTD.
105726,EQ - IFB INDUS. LTD.
100680,EQ - PFIZER LIMITED
122205,EQ - PRAJ INDUSRIES LTD.
200094,EQ - PNC INFRATECH LTD
208690,EQ - MOIL LTD.
107880,EQ - V.I.P.INDUSTRIES LTD.
100257,EQ - LUPIN LTD.
103806,EQ - SRF LTD.
102986,EQ - VARDHMAN TEXTILES LTD.
100495,EQ - ESCORTS KUBOTA LTD
209979,EQ - ADITYA BIRLA SUN LIFE AMC LTD
217714,EQ - DELDOT SYSTEMS LTD.
117174,EQ - HONEYWELL AUTOMATION INDIA LTD
213838,EQ - PRESTIGE ESTATES PROJECTS LTD
132321,EQ - ZYDUS LIFESCIENCES LTD
271867,EQ - LAURUS LABS LTD.
218533,EQ - NARAYANA HRUDAYALAYA LTD
308020,EQ - AARTI PHARMALABS LTD
100850,EQ - INDIAN HOTELS COMPANY LTD.
132689,PVR Inox Ltd
132424,Godrej Consumer Products Ltd
100096,Dabur India Ltd
100440,Hindalco Industries Ltd
275037,Elin Electronics Ltd.
313561,Grasim Industries Ltd.
100092,CRISIL Limited
100163,Godfrey Phillips India Limited
132461,Punjab National Bank Limited
222255,Eris Lifesciences Limited
210174,General Insurance Corporation Of India
111243,Cholamandalam Investment & Finance Company Limited
123398,Johnson Control Hitachi Air Conditioning India Ltd
100209,INFOSYS LTD
132540,TATA CONSULTANCY SERVICES LTD
132755,TECH MAHINDRA LTD
216156,LTIMINDTREE LTD
132281,HCL TECHNOLOGIES LTD
107685,WIPRO LTD
132175,CYIENT LTD
252306,ZOMATO LTD
210590,PERSISTENT SYSTEMS LTD
254493,PB FINTECH LTD
132221,SONATA SOFTWARE LTD
132809,FIRSTSOURCE SOLUTIONS LTD
132454,BHARTI AIRTEL LTD
213672,NEWGEN SOFTWARE TECHNOLOGIES LTD
104067,ZENSAR TECHNOLOGIES LTD
100002,ABB INDIA LTD
132777,INFO EDGE (INDIA) LTD
100483,TATA COMMUNICATIONS LTD
100550,SIEMENS LTD
132400,BIRLASOFT LTD
132541,COFORGE LTD
207901,BSE LTD
126299,MPHASIS LTD
132805,REDINGTON (INDIA) LTD
268618,L&T TECHNOLOGY SERVICES LTD
294320,KPIT TECHNOLOGIES LTD
209038,RAILTEL CORPORATION OF INDIA LTD
123704,MASTEK LTD
117174,HONEYWELL AUTOMATION INDIA LTD
310018,NETWEB TECHNOLOGIES INDIA LTD
221554,YATRA ONLINE LTD
232592,LATENT VIEW ANALYTICS LTD
303157,RATEGAIN TRAVEL TECHNOLOGIES LTD
223140,MATRIMONY.COM LTD
273513,SAP SE ADR
240763,META PLATFORMS CLASS A
294043,ADVANCED MICRO DEVICES (AMD) INC
223187,Kaynes Technology India Ltd
132443,Cera Sanitaryware Ltd
111196,Can Fin Homes Ltd
209232,Bikaji Foods International Ltd
200054,V-Guard Industries Ltd
297629,Suven Pharmaceuticals Ltd
216156,Ltimindtree Ltd
209902,Angel One Ltd
100620,Great Eastern Shipping Co Ltd
200094,PNC Infratech Ltd
232353,Rhi Magnesita India Ltd
209587,VRL Logistics Ltd
100125,EID Parry India Ltd
132835,ICRA Ltd
209099,Rolex Rings Ltd
233156,Rossari Biotech Ltd
132234,National Aluminium Co Ltd
303146,Go Fashion India Ltd
302427,Vijaya Diagnostic Centre Ltd
235955,Home First Finance Co India Ltd
218761,Mold Tek Packaging Ltd
105255,GMM Pfaudler Ltd
226076,Triveni Turbine Ltd
120111,Ratnamani Metals & Tubes Ltd
122113,Timken India Ltd
308764,Honasa Consumer Ltd
306605,Innova Captab Ltd
117168,Subros Ltd
207950,Central Depository Services (India) Ltd
237191,V-Mart Retail Ltd
126797,Greenply Industries Ltd
100411,Thermax Ltd
272156,Greenlam Industries Ltd
303180,Prudent Corporate Advisory Services Ltd
288451,Fine Organic Industries Ltd
100730,NOCIL Ltd
305799,Kfin Technologies Ltd
277614,Jupiter Life Line Hospitals Ltd
284503,Ask Automotive Ltd
100038,Balrampur Chini Mills Ltd
301912,Clean Science And Technology Ltd
100355,Rallis India Ltd
132156,Vaibhav Global Limited
226720,Kalyan Jewellers India Limited
242461,Aditya Birla Capital ltd.
113599,HINDUSTAN COPPER LIMITED
132777,INFO EDGE (INDIA) LIMITED
132822,VODAFONE IDEA LIMITED
132921,ADANI PORTS AND SPECIAL ECONOMIC ZONE LTD
100400,TATA POWER COMPANY LTD $$
279527,BANDHAN BANK LTD
100325,RELIANCE INDUSTRIES LTD $$
124804,AUROBINDO PHARMA LTD
100425,AMBUJA CEMENTS LTD $$
100547,BHARAT PETROLEUM CORPORATION LTD
208412,INDIAN RAILWAY CATERING AND TOURISM CORPORATION LTD
100103,BHARAT HEAVY ELECTRICALS LTD
100034,BAJAJ FINANCE LTD
111218,SHRIRAM FINANCE LTD
100113,STEEL AUTHORITY INDIA LTD
293380,DALMIA BHARAT LTD
105537,ZEE ENTERTAINMENT ENTERPRISES LTD
100820,ASIAN PAINTS (INDIA) LTD
132215,AXIS BANK LTD
100096,DABUR INDIA LTD
132286,JINDAL STEEL & POWER LTD
132155,GAIL ( INDIA ) LTD
100112,STATE BANK OF INDIA
224623,INDIAN ENERGY EXCHANGE LTD
100875,ITC LTD
209068,RBL BANK LTD
100790,NESTLE INDIA LTD
208766,MULTI COMMODITY EXCHANGE OF IND LTD
132898,POWER GRID CORPORATION OF INDIA LTD
132522,PETRONET LNG LTD
100331,PIDILITE INDUSTRIES  LTD
100302,PIRAMAL ENTERPRISES LTD
132174,ICICI BANK LTD
132296,GLENMARK PHARMACEUTICALS LTD
220018,OBEROI REALTY LTD
100440,HINDALCO INDUSTRIES LTD
112599,ADANI ENTERPRISES LTD
100495,ESCORTS KUBOTA LTD
132689,PVR INOX LTD
132488,DIVI LABORATORIES LTD
132822,VODAFONE IDEA LTD
100575,VOLTAS LTD
209967,INDUS TOWERS LTD
100295,VEDANTA LTD
132810,POWER FINANCE CORPORATION  LTD
123642,PI INDUSTRIES LTD
100260,THE RAMCO CEMENTS LTD
117354,HAVELLS INDIA LTD
132234,NATIONAL ALUMINIUM CO. LTD
100257,LUPIN LTD
103806,SRF LTD
200055,REC LTD
132466,ORACLE FINANCIALS SERVICES SOFT LTD
100470,TATA STEEL LTD
100510,LARSEN & TOUBRO LTD
100670,GUJ NARMADA VALLEY FER. & CHEM. LTD
132424,GODREJ CONSUMER PRODUCTS LTD
100696,HINDUSTAN UNILEVER LTD
100085,CHAMBAL FERTILISER & CHEMICALS LTD
100488,ABBOTT INDIA LTD
100251,TRENT LTD
102355,BALKRISHNA INDUSTRIES LTD
132482,GRANULES INDIA LTD
132478,UNITED BREWERIES LTD
124208,AARTI INDUSTRIES LTD
111196,CAN FIN HOMES LTD
209373,SYNGENE INTERNATIONAL LTD
100086,EXIDE INDUSTRIES LTD
126371,NMDC LTD
106401,DEEPAK NITRITE LTD
280713,CROMPTON GREAVES CONSUMER ELECTRICALS LTD
208661,MAHANAGAR GAS LTD
132321,ZYDUS LIFESCIENCES LTD
211385,SBI LIFE INSURANCE COMPANY LTD
100038,BALRAMPUR CHINI MILLS LTD
210258,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LTD
131642,MARICO LTD
113599,HINDUSTAN COPPER LTD
217379,ICICI LOMBARD GENERAL INSURANCE CO. LTD
249927,GUJARAT GAS LTD
132210,CITY UNION BANK LTD
100410,ACC LTD
132827,PAGE INDUSTRIES LTD
108869,APOLLO HOSPITALS ENTERPRISE LTD
131213,MANAPPURAM FINANCE LTD
100477,ASHOK LEYLAND LTD
130005,INDIA CEMENTS LTD
132848,DELTA CORP LTD
100228,JSW STEEL LTD
132523,BIOCON LTD
210072,DIXON TECHNOLOGIES (INDIA) LTD
205198,BAJAJ FINSERV LTD
132514,INDRAPRASTHA GAS LTD
100087,CIPLA LTD
235506,METROPOLIS HEALTHCARE LTD
100850,INDIAN HOTELS CO. LTD
271867,LAURUS LABS LTD
100420,TORRENT PHARMACEUTICALS LTD
109480,BERGER PAINTS INDIA LTD
132830,ASTRAL LTD (ERSTWHILE ASTRAL POLY TECHNIK LTD)
100114,TITAN COMPANY LTD
219300,COAL INDIA LTD
100271,MAX FINANCIAL SERVICES LTD
132754,GMR INFRASTUCTURE LTD
208238,GODREJ PROPERTIES LTD
100469,FEDERAL BANK LTD
100480,CUMMINS INDIA LTD
132432,UNITED SPIRITS LTD
219494,HINDUSTAN AERONAUTICS LTD
100530,BOSCH LTD
132187,INDUSIND BANK LTD
218763,DR. LAL PATH LABS LTD
100104,HINDUSTAN PETROLEUM CORPORATION LTD
132644,J K CEMENT LTD
100570,TATA MOTORS LTD
132659,IDFC LTD
278580,IDFC FIRST BANK LTD
100493,BHARAT FORGE LTD
211337,POLYCAB INDIA LTD
132733,SUN TV NETWORK LTD
100387,SHREE CEMENT LTD
100290,MRF LTD
100253,LIC HOUSING FINANCE LTD
132500,MARUTI SUZUKI INDIA LTD
112070,UPL LTD
130965,INDIAN OIL CORPORATION LTD
100312,OIL & NATURAL GAS CO.
100877,APOLLO TYRES LTD
100043,BATA INDIA LTD
131344,CONTAINER CORPORATION OF INDIA LTD
100180,HDFC BANK LTD $$
100124,DR REDDYs LABORATORIES LTD
200132,BAJAJ AUTO LTD
220741,INDIABULLS HOUSING FINANCE LTD
100049,BHARAT ELECTRONICS LTD
100247,KOTAK MAHINDRA BANK LTD
132868,DLF LTD
111243,CHOLAMANDALAM INVESTMENT & FINANCE CO LTD
222055,INTERGLOBE AVIATION LTD
100300,GRASIM INDUSTRIES LTD
290269,INDIAMART INTERMESH LTD
220350,L&T FINANCE HOLDINGS LTD
100800,TATA CONSUMER PRODUCTS LTD
132538,ULTRATECH CEMENT LTD
212427,ALKEM LABORATORIES LTD
105200,EICHER MOTORS LTD
100182,HERO MOTOCORP LTD
217389,HDFC LIFE INSURANCE CO. LTD
132504,NAVIN FLUORINE INTERNATIONAL LTD
100825,BRITANNIA INDUSTRIES LTD
132555,NTPC LTD
100830,COLGATE-PALMOLIVE INDIA LTD
106395,COROMANDEL INTERNATIONAL LTD
225051,SBI CARDS AND PAYMENT SERVICES LTD
124715,SUN PHARMACEUTICAL INDUSTRIES LTD
210591,ADITYA BIRLA FASHION & RETAIL LTD
100520,MAHINDRA & MAHINDRA LTD
100770,TATA CHEMICALS LTD
210591,EQ - ADITYA BIRLA FASHION & RETAIL
210258,EQ - ICICI PRUDENTIAL LIFE INSURA L
132843,EQ - FORTIS HEALTHCARE LTD.
295732,EQ - GREENPANEL INDUSTRIES LTD
100330,EQ - RAYMOND LIMITED.
209078,EQ - NIPPON LIFE INDIA ASSET MANAGE
100620,EQ - GREAT EASTERN SHIPPING CO. LTD
208661,EQ - MAHANAGAR GAS LTD.
132683,EQ - AIA ENGINEERING LTD.
251940,EQ - G R INFRAPROJECTS LTD
117385,EQ - SYMPHONY LTD.
237831,EQ-JSW INFRASTRUCTURE LIMITED
111196,EQ - CANFIN HOMES LTD.
208766,EQ - MULTI COMMODITY EXCHANGE OF IN
200020,EQ - BRIGADE ENTERPRISES LTD.
304102,EQ (RTS-PP)BHARTI AIRTEL LTD
100047,0.00%  FCDW -  BETA NAPTHOL LT
217816,EQ - GPI TEXTILES LTD.
126624,EQ - ELBEE SERVICES LTD.(ELBEE EXPR
131159,EQ - JMP CASTINGS LIMITED
119552,EQ - HERITAGE FOODS LTD.
132667,EQ - SUZLON ENERGY LTD.
100180,HDFC BANK LTD
100325,RELIANCE INDUSTRIES LTD
100425,AMBUJA CEMENTS LTD
100400,TATA POWER COMPANY LTD
132714,KEC INTERNATIONAL LTD
208280,HDFC ASSET MANAGEMENT COMPANY LTD^
209550,VARUN BEVERAGES LTD
132720,MAHINDRA AND MAHINDRA FINANCIAL SERVICES LTD
225154,AMBER ENTERPRISES INDIA LTD
123457,LINDE INDIA LTD
304102,BHARTI AIRTEL LTD (RIGHT 14/10/2021) (PARTLY PAID)
221554,Yatra Online Limited
100144,Finolex Cables Ltd.
213672,Newgen Software Technologies Ltd.
105283,Kirloskar Pneumatic Ltd.
271022,UNIPARTS INDIA LIMITED
280362,RADIANT CASH MANAGEMENT SERVICES LIMITED
100113,Steel Authority of India Ltd
126371,NMDC Ltd
208690,MOIL LTD
100690,Gujarat State Fert & Chemicals Ltd
307731,IKIO LIGHTING LIMITED
223658,TD Power Systems Ltd
208412,Indian Railway Catering & Tourism Corp
132756,Mahindra CIE Automotive Limited
100280,Century Enka Limited
219268,Rossell India Limited
100238,Whirlpool Of India Ltd.
100660,Glaxosmithkline Pharmaceuticals Ltd
301327,India Pesticides Limited
100770,Tata Chemicals Ltd
100670,Gujarat Narmada Valley Fert and Chem Ltd
132843,Fortis Healthcare Ltd
132301,Tata Coffee Ltd.
131595,Capri Global Capital Limited
132209,THE JAMMU AND KASHMIR BANK LTD
132218,The South Indian Bank Ltd.
108989,Navneet Education Ltd
132814,INDIAN BANK
132809,FIRSTSOURCE SOLUTIONS LTD.
306605,INNOVA CAPTABS LTD
228465,Barbeque Nation Hospitality Ltd.
306733,SIGNATURE GLOBAL LTD
132486,Pokarna Ltd.
106943,JB Chemicals & Pharmaceuticals Ltd.
288476,UTKARSH SMALL FINANCE BANK LTD.
250958,IDEAFORGE TECHNOLOGY LTD
208412,Indian Railway Catering &Tou. Corp. Ltd.
132921,Adani Ports & Special Economic Zone Ltd.
100670,Gujarat Narmada Valley Fert & Chem Ltd.
280713,Crompton Greaves Cons Electrical Ltd.
210258,ICICI Prudential Life Insurance Co Ltd.
132375,TIPS Industries Limited
295131,Sterling And Wilson Renewable Energy Limited
105726,IFB Industries Limited
132754,GMR Infrastructure Limited
208412,Indian Railway Catering & Tourism Corporation Limited
132689,PVR Limited
123642,PI Industries Litmited
208280,HDFC ASSET MANAGEMENT COMPANY Limited
100124,Dr. Reddys Laboratories Limited
211337,POLYCAB INDIA Limited
112573,Avanti Feeds Limited
209521,Updater Services Limited
122249,Mayur Uniquoters Limited
267389,Quess Corp Limited
220000,Bank of America Corp
105200,Eicher Motors Ltd
108869,Apollo Hospitals Enterprise Ltd
100420,Torrent Pharmaceuticals Ltd
219464,"Cognizant Technology Solutions Corp., A"
304112,Freshworks Inc
132898,Power Grid Corporation of India Ltd
226156,Anand Rathi Wealth Services Ltd.
287490,SBFC Finance Ltd (Pre-IPO Locked In Shares) $
301912,Clean Science & Technology Limited
132539,Minda Industries Ltd
303146,Go Fashion India Limited
311653,Cello World Ltd
217889,Tata Motors Limited
132187,Indusind Bank Limited
132733,SUN TV Network Limited
100312,Oil and Natural Gas Corporation Ltd.
222055,Interglobe Aviation Limited
313561,Grasim Industries Ltd-RIGHT
132921,Adani Ports & Special Economic Zone Ltd
271875,Adani Transmission Limited
100547,Bharat Petroleum Corp Ltd
217889,Tata Motors Limited - DVR.
200007,Jyothy Laboratories Ltd.
119600,CCL Products (India) Ltd.
218761,Mold-Tek Packaging Ltd
120051,Jamna Auto Industries Ltd.
213597,Minda Corporation Ltd.
131266,V.S.T Tillers Tractors Ltd.
132834,Camlin Fine Sciences Ltd.
131426,Tamil Nadu Newsprint & Papers Ltd.
255003,Windlas Biotech Ltd.
209063,CYIENT DLM LTD
208190,Galaxy Surfactants Ltd.
102330,Andhra Paper Ltd
223140,Matrimony.com Ltd.
100042,BASF India Ltd.
100405,Supreme Petrochem Ltd.
104212,Universal Cables Ltd
105355,Nesco Ltd.
106943,J.B.Chemicals & Pharmaceuticals Ltd.
303146,Go Fashion India Ltd.
302244,Krsnaa Diagnostics Ltd.
216564,Prince Pipes And Fittings Ltd.
221174,Honeywell International Inc
251390,NXP Semiconductors N.V.
298292,Apple Inc
225172,Broadcom Inc
287491,Tesla Inc
278721,Alphabet Inc
225180,Costco Wholesale Corp
294043,Advanced Micro Devices Inc
272603,PEPSICO INC
295796,CISCO SYS INC COM
225109,Comcast Corp - Class A
279514,T-Mobile US Inc
224345,INTEL CORP
225197,Intuit Inc
225107,AMGEN INC
224346,QUALCOMM INC
239629,Texas Instruments Inc
237034,APPLIED MATLS INC COM
225238,Intuitive Surgical Inc
225229,VERTEX PHARMACEUTICALS INC COM USD0.01
225199,LAM RESEARCH CORP COM
304863,Palo Alto Networks
254201,Starbucks ORD
239624,Mondelez International Inc
225169,AUTOMATIC DATA PROCESS COM
240765,REGENERON PHARMACEUTIC COM
225194,GILEAD SCIENCES INC
240759,ANALOG DEVICES INC COM
225206,MICRON TECHNOLOGY INC COM
286808,MercadoLibre Inc
300137,PINDUODUO INC-ADR
288163,SYNOPSYS INC COM
225198,KLA Corporation
288162,CADENCE DESIGN SYSTEM COM
244684,ASML Holding NV
219966,CSX Corp
250446,MARRIOTT INTERNATIONAL -CL A
303393,Crowdstrike Holdings Inc
278055,Paypal Holdings Inc
302735,Airbnb Inc
284285,CINTAS CORP COM
288165,Workday Inc
225214,O'Reilly Automotive Inc
225203,Marvell Technology Group Ltd
295250,Roper Technologies Ord
239625,Monster Beverage Corp
294044,LULULEMON ATHLETICA INC
246613,Charter Communications Inc
239632,AUTODESK INC COM
225215,PACCAR INC COM
298392,Fortinet Inc
225219,ROSS STORES INC COM
298777,Dexcom Inc
296899,Copart
296452,Microchip Technology Inc
278037,The Kraft Heinz Company
225216,PAYCHEX INC COM
300388,Keurig Dr Pepper Inc
285520,IDEXX Laboratories Inc
298466,Old Dominion Freight Line Inc
298312,American Electric Power Co Inc
225189,FASTENAL CO
305513,Constellation Energy Corp
312591,Astrazeneca Sp ADS
301005,Atlassian Corporation Plc
219464,Cognizant Technology Solutions Corp
313511,DoorDash Inc
299434,Moderna Inc
304861,Datadog Inc
